"","Engagements","Followers","Created","Type","Description","datetime","year","month","month_int","weekday","day_time","is_playoffs","clean_words","season_yr","is_season","is_finals","Followers_Mentioned","all_nba","league_type","same_day_post","num_ats","num_hash","Type_num","wkdy_num","day_time_num"
"1814",772261,34156512,"2019-01-25 14:47:00 EST","Video","?? The Eastern Conference #NBAAllStar Starters Pool in action! ??","2019-01-25 14:47:00",2019,"January",1,"Friday","afternoon","False","eastern conference nbaallstar starters pool action",2019,"True","False",0,0,1,1,0,1,1,6,4
"1815",772261,34156512,"2019-01-25 14:46:57 EST","Video","?? The Western Conference #NBAAllStar Starters Pool in action! ??","2019-01-25 14:46:57",2019,"January",1,"Friday","afternoon","False","western conference nbaallstar starters pool action",2019,"True","False",0,0,1,1,0,1,1,6,4
"1816",307833,34156512,"2019-01-25 11:51:23 EST","Album","?? the stat leaders among #NBARooks ahead of tonightâ€™s action!","2019-01-25 11:51:23",2019,"January",1,"Friday","lunch","False","stat leaders among nbarooks ahead tonightâ action",2019,"True","False",0,0,1,0,0,1,3,6,3
"1817",339240,34156512,"2019-01-25 01:10:21 EST","Album","The @warriors, @okcthunder, @trailblazers & @timberwolves each WIN Thursday night!","2019-01-25 01:10:21",2019,"January",1,"Friday","deadzone","False","warriors okcthunder trailblazers timberwolves win thursday night",2019,"True","False",19200000,0,1,0,4,0,3,6,1
"1818",707976,34156512,"2019-01-25 00:41:43 EST","Video","@karltowns to the rack!! (??: @nbaontnt)","2019-01-25 00:41:43",2019,"January",1,"Friday","postgame","False","karltowns rack nbaontnt",2019,"True","False",0,1,1,0,2,0,1,6,7
"1819",742509,34156512,"2019-01-24 21:49:16 EST","Video","@stephencurry30 uses his handles to create space! (??: @nbaontnt)","2019-01-24 21:49:16",2019,"January",1,"Thursday","night","False","stephencurry30 uses handles create space nbaontnt",2019,"True","False",0,2,1,1,2,0,1,5,6
"1820",742509,34156512,"2019-01-24 21:41:58 EST","Video","@stephencurry30 finishes off the contact! (??: @nbaontnt)","2019-01-24 21:41:58",2019,"January",1,"Thursday","night","False","stephencurry30 finishes contact nbaontnt",2019,"True","False",0,2,1,1,2,0,1,5,6
"1821",365771,34156512,"2019-01-24 21:24:23 EST","Photo","With 10:47 to play in the 3rd, @russwest44 notched his 15th triple-double of the season for the @okcthunder with 16p/11a/10r! #TripleDoubleAlert","2019-01-24 21:24:23",2019,"January",1,"Thursday","night","False","10 47 play 3rd russwest44 notched 15th triple double season okcthunder 16p 11a 10r tripledoublealert",2019,"True","False",4200000,1,1,1,2,1,2,5,6
"1822",712723,34156512,"2019-01-24 21:18:41 EST","Video","@stephencurry30 puts up 21 for the @warriors in the first half @nbaontnt!","2019-01-24 21:18:41",2019,"January",1,"Thursday","night","False","stephencurry30 puts 21 warriors first half nbaontnt",2019,"True","False",12100000,2,1,1,3,0,1,5,6
"1823",696341,34156512,"2019-01-24 20:52:35 EST","Video","@dulenader2 takes it baseline for the STRONG SLAM!","2019-01-24 20:52:35",2019,"January",1,"Thursday","evening","False","dulenader2 takes baseline strong slam",2019,"True","False",0,0,1,1,1,0,1,5,5
"1824",769579,34156512,"2019-01-24 20:45:00 EST","Video","Assist of the night! #ThisIsWhyWePlay","2019-01-24 20:45:00",2019,"January",1,"Thursday","evening","False","assist night thisiswhyweplay",2019,"True","False",0,0,1,1,0,1,1,5,5
"1825",405629,34126776,"2019-01-24 19:35:13 EST","Album","?? The Eastern Conference #NBAAllStar Starters Pool! ?? (repost @nbaallstar)","2019-01-24 19:35:13",2019,"January",1,"Thursday","evening","False","eastern conference nbaallstar starters pool repost nbaallstar",2019,"True","False",0,0,1,1,1,1,3,5,5
"1826",405629,34126776,"2019-01-24 19:34:00 EST","Album","?? The Western Conference #NBAAllStar Starters Pool! ?? (repost @nbaallstar)","2019-01-24 19:34:00",2019,"January",1,"Thursday","evening","False","western conference nbaallstar starters pool repost nbaallstar",2019,"True","False",0,0,1,1,1,1,3,5,5
"1827",296980,34126776,"2019-01-24 19:26:16 EST","Photo","The 2019 #NBAAllStar Team Captains!
...
???? #NBAAllStar Draft Show: 7pm/et February 7 @nbaontnt! (repost @nbaallstar)","2019-01-24 19:26:16",2019,"January",1,"Thursday","evening","False","2019 nbaallstar team captains nbaallstar draft show 7pm et february 7 nbaontnt repost nbaallstar",2019,"True","False",0,0,1,1,2,2,2,5,5
"1828",442780,34126776,"2019-01-24 19:16:24 EST","Photo","The Eastern Conference #NBAAllStar Starters Pool!","2019-01-24 19:16:24",2019,"January",1,"Thursday","evening","False","eastern conference nbaallstar starters pool",2019,"True","False",0,0,1,1,0,1,2,5,5
"1829",442780,34126776,"2019-01-24 19:06:52 EST","Photo","The Western Conference #NBAAllStar Starters Pool!","2019-01-24 19:06:52",2019,"January",1,"Thursday","evening","False","western conference nbaallstar starters pool",2019,"True","False",0,0,1,1,0,1,2,5,5
"1830",698780,34126776,"2019-01-24 17:19:10 EST","Video","Derrick Rose goes UP & UNDER! ...
??: TIMBERWOLVES/LAKERS
?: 10:30pm/et
??: @nbaontnt","2019-01-24 17:19:10",2019,"January",1,"Thursday","evening","False","derrick rose goes timberwolves lakers 10 30pm et nbaontnt",2019,"True","False",9900000,0,1,0,1,0,1,5,5
"1831",637437,34126776,"2019-01-24 15:06:43 EST","Video","@bradbeal3 off the dribble! ...
??: WARRIORS/WIZARDS
?: 8:00pm/et
??: @nbaontnt","2019-01-24 15:06:43",2019,"January",1,"Thursday","afternoon","False","bradbeal3 dribble warriors wizards 8 00pm et nbaontnt",2019,"True","False",13100000,1,1,0,2,0,1,5,4
"1832",370285,34126776,"2019-01-24 11:29:15 EST","Photo","?? Tonight! ?? (repost @nbaallstar)","2019-01-24 11:29:15",2019,"January",1,"Thursday","lunch","False","tonight repost nbaallstar",2019,"True","False",0,0,1,0,1,0,2,5,3
"1833",452827,34126776,"2019-01-24 01:17:57 EST","Album","20 teams in action, 10 winners Wednesday night!","2019-01-24 01:17:57",2019,"January",1,"Thursday","deadzone","False","20 teams action 10 winners wednesday night",2019,"True","False",0,0,1,0,0,0,3,5,1
"1834",689989,34126776,"2019-01-23 23:20:30 EST","Video","@ruuufio with the no-look to @rudygobert27! (??: ESPN)","2019-01-23 23:20:30",2019,"January",1,"Wednesday","night","False","ruuufio look rudygobert27 espn",2019,"True","False",0,1,1,0,2,0,1,4,6
"1835",336979,34126776,"2019-01-23 22:37:14 EST","Photo","@marcgasol notches his first triple-double of the season for the @memgrizz with 22p/17r/10a! #TripleDoubleAlert","2019-01-23 22:37:14",2019,"January",1,"Wednesday","night","False","marcgasol notches first triple double season memgrizz 22p 17r 10a tripledoublealert",2019,"True","False",740000,0,1,1,2,1,2,4,6
"1836",336979,34126776,"2019-01-23 22:33:14 EST","Photo","@bensimmons notches his 8th triple-double of the season for the @sixers with 21p/15a/10r! #TripleDoubleAlert","2019-01-23 22:33:14",2019,"January",1,"Wednesday","night","False","bensimmons notches 8th triple double season sixers 21p 15a 10r tripledoublealert",2019,"True","False",1900000,1,1,1,2,1,2,4,6
"1837",829749,34126776,"2019-01-23 22:24:49 EST","Video","@jharden13 puts the ???? on his 61-point night at MSG!","2019-01-23 22:24:49",2019,"January",1,"Wednesday","night","False","jharden13 puts 61 point night msg",2019,"True","False",0,1,1,1,1,0,1,4,6
"1838",411282,34126776,"2019-01-23 22:16:24 EST","Photo","????","2019-01-23 22:16:24",2019,"January",1,"Wednesday","night","False","",2019,"True","False",0,0,1,1,0,0,2,4,6
"1839",763890,34126776,"2019-01-23 21:38:17 EST","Video","@jharden13â€™s up to 49 through 3 quarters at MSG!","2019-01-23 21:38:17",2019,"January",1,"Wednesday","night","False","jharden13â 49 3 quarters msg",2019,"True","False",0,1,1,1,1,0,1,4,6
"1840",696354,34126776,"2019-01-23 21:11:44 EST","Video","@jrich_0 with the LEFT!","2019-01-23 21:11:44",2019,"January",1,"Wednesday","night","False","jrich_0 left",2019,"True","False",0,0,1,1,1,0,1,4,6
"1841",696354,34126776,"2019-01-23 21:06:33 EST","Video","@jusanderson1 takes it STRONG baseline for the SLAM!","2019-01-23 21:06:33",2019,"January",1,"Wednesday","night","False","jusanderson1 takes strong baseline slam",2019,"True","False",0,0,1,1,1,0,1,4,6
"1842",629417,34126776,"2019-01-23 20:25:27 EST","Video","@bensimmons dumps it off to @joelembiid for the @sixers SLAM! (??: ESPN)","2019-01-23 20:25:27",2019,"January",1,"Wednesday","evening","False","bensimmons dumps joelembiid sixers slam espn",2019,"True","False",1900000,1,1,0,3,0,1,4,5
"1843",648807,34098571,"2019-01-23 12:38:03 EST","Video","Ahead of tonightâ€™s @sixers action, we showcase @bensimmonsâ€™ best no-look assists! ...
??: SPURS/SIXERS
?: 8:00pm/et
??: ESPN","2019-01-23 12:38:03",2019,"January",1,"Wednesday","lunch","False","ahead tonightâ sixers action showcase bensimmonsâ best look assists spurs sixers 8 00pm et espn",2019,"True","False",4500000,1,1,0,2,0,1,4,3
"1844",294616,34098571,"2019-01-22 23:44:03 EST","Album","The @okcthunder, @raptors, @dallasmavs & @timberwolves each WIN Tuesday night!","2019-01-22 23:44:03",2019,"January",1,"Tuesday","postgame","False","okcthunder raptors dallasmavs timberwolves win tuesday night",2019,"True","False",9300000,0,1,0,4,0,3,3,7
"1845",356714,34098571,"2019-01-22 22:32:39 EST","Photo","@russwest44 notches his 14th triple-double of the season for the @okcthunder with 29p/14a/10r! #TripleDoubleAlert","2019-01-22 22:32:39",2019,"January",1,"Tuesday","night","False","russwest44 notches 14th triple double season okcthunder 29p 14a 10r tripledoublealert",2019,"True","False",4200000,1,1,1,2,1,2,3,6
"1846",696366,34098571,"2019-01-22 22:27:04 EST","Video","â€œI got hops!â€ - @russwest44","2019-01-22 22:27:04",2019,"January",1,"Tuesday","night","False","â œi got hops â russwest44",2019,"True","False",0,1,1,1,1,0,1,3,6
"1847",696366,34098571,"2019-01-22 22:26:40 EST","Video","@lukadoncic gets into the lane with the left!","2019-01-22 22:26:40",2019,"January",1,"Tuesday","night","False","lukadoncic gets lane left",2019,"True","False",0,0,1,1,1,0,1,3,6
"1848",629429,34098571,"2019-01-22 21:47:28 EST","Video","@russwest44 in transition for the @okcthunder! (??: @nbatv)","2019-01-22 21:47:28",2019,"January",1,"Tuesday","night","False","russwest44 transition okcthunder nbatv",2019,"True","False",4200000,1,1,1,3,0,1,3,6
"1849",690002,34098571,"2019-01-22 21:40:58 EST","Video","@russwest44 operates off the dribble! (??: @nbatv)","2019-01-22 21:40:58",2019,"January",1,"Tuesday","night","False","russwest44 operates dribble nbatv",2019,"True","False",0,1,1,1,2,0,1,3,6
"1850",629429,34098571,"2019-01-22 21:18:30 EST","Video","@ygtrece gets back for the @okcthunder block! (??: @nbatv)","2019-01-22 21:18:30",2019,"January",1,"Tuesday","night","False","ygtrece gets back okcthunder block nbatv",2019,"True","False",4200000,1,1,1,3,0,1,3,6
"1851",629429,34098571,"2019-01-22 21:14:55 EST","Video","@russwest44 with a pair of flashy dimes for the @okcthunder! (??: @nbatv)","2019-01-22 21:14:55",2019,"January",1,"Tuesday","night","False","russwest44 pair flashy dimes okcthunder nbatv",2019,"True","False",4200000,1,1,1,3,0,1,3,6
"1852",586243,34069136,"2019-01-22 18:02:50 EST","Video","@ygtrece for the @okcthunder win! #NBABreakdown
...
??: BLAZERS/THUNDER
?: 8:00pm/et
??: @nbatv","2019-01-22 18:02:50",2019,"January",1,"Tuesday","evening","False","ygtrece okcthunder win nbabreakdown blazers thunder 8 00pm et nbatv",2019,"True","False",4200000,1,1,0,3,1,1,3,5
"1853",441407,34069136,"2019-01-22 15:47:31 EST","Video","LEVITATE with the @okcthunder!
...
??: â€œLevitateâ€ by @musicbybalance|@unitedmasters ...
??:@trailblazers/@okcthunder
?:8pm/et ??: @nbatv","2019-01-22 15:47:31",2019,"January",1,"Tuesday","afternoon","False","levitate okcthunder â œlevitateâ musicbybalance unitedmasters trailblazers okcthunder 8pm et nbatv",2019,"True","False",5600000,0,1,0,6,0,1,3,4
"1854",441615,34069136,"2019-01-22 01:43:06 EST","Album","#MLKDay around the Association! #ThisIsWhyWePlay","2019-01-22 01:43:06",2019,"January",1,"Tuesday","deadzone","False","mlkday around association thisiswhyweplay",2019,"True","False",0,0,1,1,0,2,3,3,1
"1855",441615,34069136,"2019-01-22 01:36:56 EST","Album","Swipe through to recap an 11-game #MLKDay around the Association!","2019-01-22 01:36:56",2019,"January",1,"Tuesday","deadzone","False","swipe recap 11 game mlkday around association",2019,"True","False",0,0,1,1,0,1,3,3,1
"1856",708015,34069136,"2019-01-22 00:36:41 EST","Video","@klaythompson makes his first 10 three-point attempts for 44 points through 3 quarters! (??: @nbaontnt)","2019-01-22 00:36:41",2019,"January",1,"Tuesday","postgame","False","klaythompson makes first 10 three point attempts 44 points 3 quarters nbaontnt",2019,"True","False",0,1,1,0,2,0,1,3,7
"1857",629440,34069136,"2019-01-21 23:03:13 EST","Video","@boogiecousinsâ€™ hustle sets up the @klaythompson triple! (??: @nbaontnt)","2019-01-21 23:03:13",2019,"January",1,"Monday","night","False","boogiecousinsâ hustle sets klaythompson triple nbaontnt",2019,"True","False",0,1,1,0,3,0,1,2,6
"1858",756417,34069136,"2019-01-21 21:58:32 EST","Video","JJ Redick with the flashy dribble into the shot! (??: @nbaontnt)","2019-01-21 21:58:32",2019,"January",1,"Monday","night","False","jj redick flashy dribble shot nbaontnt",2019,"True","False",0,0,1,1,1,0,1,2,6
"1859",662334,34069136,"2019-01-21 21:56:35 EST","Video","@easymoneysniper gets loose for tonightâ€™s @warriors action in LA (10:30pm/et @nbaontnt)!","2019-01-21 21:56:35",2019,"January",1,"Monday","night","False","easymoneysniper gets loose tonightâ warriors action la 10 30pm et nbaontnt",2019,"True","False",14200000,1,1,1,3,0,1,2,6
"1860",690014,34069136,"2019-01-21 21:24:45 EST","Video","@joelembiid hustles back for the SWAT! (??: @nbaontnt)","2019-01-21 21:24:45",2019,"January",1,"Monday","night","False","joelembiid hustles back swat nbaontnt",2019,"True","False",0,1,1,1,2,0,1,2,6
"1861",629440,34069136,"2019-01-21 21:08:38 EST","Video","@kennethfaried35 with the ?? in his @houstonrockets debut! (??: @nbaontnt)","2019-01-21 21:08:38",2019,"January",1,"Monday","night","False","kennethfaried35 houstonrockets debut nbaontnt",2019,"True","False",3700000,0,1,1,3,0,1,2,6
"1862",829210,34069136,"2019-01-21 20:19:06 EST","Video","???? OK, we see you!","2019-01-21 20:19:06",2019,"January",1,"Monday","evening","False","ok see",2019,"True","False",0,0,1,0,0,0,1,2,5
"1863",773480,34039501,"2019-01-21 19:38:41 EST","Video","@kyrieirving dimes it to @youngamechanger for the @celtics triple!","2019-01-21 19:38:41",2019,"January",1,"Monday","evening","False","kyrieirving dimes youngamechanger celtics triple",2019,"True","False",4200000,2,1,1,3,0,1,2,5
"1864",696869,34039501,"2019-01-21 19:36:09 EST","Video","@jharden13 (Western Conf. Player of the Week) hits the floor seeking his 20th straight game of 30+ PTS! (8:00pm/et @NBAonTNT) ?","2019-01-21 19:36:09",2019,"January",1,"Monday","evening","False","jharden13 western conf player week hits floor seeking 20th straight game 30 pts 8 00pm et nbaontnt",2019,"True","False",0,1,1,1,2,0,1,2,5
"1865",304981,34039501,"2019-01-21 16:46:53 EST","Photo","@lukadoncic notches his first career triple-double for the @dallasmavs with 18p/11r/10a! #TripleDoubleAlert","2019-01-21 16:46:53",2019,"January",1,"Monday","afternoon","False","lukadoncic notches first career triple double dallasmavs 18p 11r 10a tripledoublealert",2019,"True","False",1200000,0,1,1,2,1,2,2,4
"1866",586874,34039501,"2019-01-21 16:26:15 EST","Video","@giannis_an34 to the rack for the @bucks!","2019-01-21 16:26:15",2019,"January",1,"Monday","afternoon","False","giannis_an34 rack bucks",2019,"True","False",1800000,1,1,1,2,0,1,2,4
"1867",535355,34039501,"2019-01-21 16:25:20 EST","Video","With this assist to @deandre, @lukadoncic joins @markellefultz as the only teenagers to notch a triple-double!","2019-01-21 16:25:20",2019,"January",1,"Monday","afternoon","False","assist deandre lukadoncic joins markellefultz teenagers notch triple double",2019,"True","False",0,0,1,1,3,0,1,2,4
"1868",581510,34039501,"2019-01-21 15:28:30 EST","Video","@jrue_holiday11 is averaging a career-highs in points (20.8), assists (8.2), rebounds (4.6) & steals (1.7) for the @pelicansnba! ...
??: PELICANS/GRIZZLIES
?: 5:30pm/et
??: @nbaontnt","2019-01-21 15:28:30",2019,"January",1,"Monday","afternoon","False","jrue_holiday11 averaging career highs points 20 8 assists 8 2 rebounds 4 6 steals 1 7 pelicansnba pelicans grizzlies 5 30pm et nbaontnt",2019,"True","False",1940000,0,1,0,3,0,1,2,4
"1869",335586,34039501,"2019-01-21 14:38:57 EST","Photo","@therealmobamba arrives stylinâ€™ for todayâ€™s action! #NBAGameChangers","2019-01-21 14:38:57",2019,"January",1,"Monday","afternoon","False","therealmobamba arrives stylinâ todayâ action nbagamechangers",2019,"True","False",0,0,1,1,1,1,2,2,4
"1870",637472,34039501,"2019-01-21 14:03:59 EST","Video","@krisdunn3 ?? @zachlavine8 ??","2019-01-21 14:03:59",2019,"January",1,"Monday","afternoon","False","krisdunn3 zachlavine8",2019,"True","False",0,0,1,1,2,0,1,2,4
"1871",304981,34039501,"2019-01-21 14:01:39 EST","Photo","@giannis_an34 x @kostas__ante13! #ThisIsWhyWePlay","2019-01-21 14:01:39",2019,"January",1,"Monday","afternoon","False","giannis_an34 x kostas__ante13 thisiswhyweplay",2019,"True","False",0,1,1,1,2,1,2,2,4
"1872",581510,34039501,"2019-01-21 13:01:41 EST","Video","Showcasing @traeyoungâ€™s best assists for the @atlhawks!
...
??: MAGIC/HAWKS
?: 3:00pm/et
??: @nbatv","2019-01-21 13:01:41",2019,"January",1,"Monday","afternoon","False","showcasing traeyoungâ best assists atlhawks magic hawks 3 00pm et nbatv",2019,"True","False",1894000,0,1,0,3,0,1,2,4
"1873",648830,34039501,"2019-01-21 11:39:15 EST","Video","?? @ygtrece micâ€™d up! ??
...
??: THUNDER/KNICKS
?: 12:30pm/et
??: @nbatv","2019-01-21 11:39:15",2019,"January",1,"Monday","lunch","False","ygtrece micâ thunder knicks 12 30pm et nbatv",2019,"True","False",6200000,1,1,0,2,0,1,2,3
"1874",388527,34039501,"2019-01-21 10:51:17 EST","Album","The wise words of Dr. Martin Luther King, Jr. #MLKDay","2019-01-21 10:51:17",2019,"January",1,"Monday","morning","False","wise words dr martin luther king jr mlkday",2019,"True","False",0,0,1,0,0,1,3,2,2
